Antecedent,Consequent,Support,Confidence,Lift,Rule_Type
{hamburger meat},{butter},0.0007,0.0256,0.7026,Normal
"{whole milk, yogurt}",{butter},0.0004,0.0256,0.7026,Normal
{hamburger meat},{shopping bags},0.0007,0.0256,0.6326,Normal
"{whole milk, yogurt}",{chicken},0.0004,0.0256,0.5791,Normal
{domestic eggs},{semi-finished bread},0.0009,0.0255,2.2694,Normal
{domestic eggs},{salty snack},0.0009,0.0255,1.4629,Normal
{domestic eggs},{frozen meals},0.0009,0.0255,1.3309,Normal
{domestic eggs},{beverages},0.0009,0.0255,1.2921,Normal
{domestic eggs},{chocolate},0.0009,0.0255,1.0995,Normal
{domestic eggs},{dessert},0.0009,0.0255,1.0793,Normal
{domestic eggs},{meat},0.0009,0.0255,1.0474,Normal
{domestic eggs},{brown bread},0.0009,0.0255,0.7345,Normal
{berries},{napkins},0.0007,0.0254,1.3855,Normal
{berries},{butter milk},0.0007,0.0254,1.2939,Normal
{berries},{dessert},0.0007,0.0254,1.073,Normal
{berries},{frozen vegetables},0.0007,0.0254,0.8842,Normal
{berries},{domestic eggs},0.0007,0.0254,0.7488,Normal
{berries},{brown bread},0.0007,0.0254,0.7301,Normal
{whole milk},{onions},0.0049,0.0252,1.0042,Normal
{canned beer},{ham},0.0016,0.0252,0.9589,Normal
{whole milk},{margarine},0.0049,0.0252,0.9149,Normal
{canned beer},{margarine},0.0016,0.0252,0.9137,Normal
{canned beer},{beef},0.0016,0.0252,0.5272,Normal
{frozen vegetables},{cat food},0.0007,0.0251,2.6393,Normal
{frozen vegetables},{oil},0.0007,0.0251,1.675,Normal
{frozen vegetables},{hamburger meat},0.0007,0.0251,0.8933,Normal
{frozen vegetables},{berries},0.0007,0.0251,0.8842,Normal
{frozen vegetables},{coffee},0.0007,0.0251,0.7476,Normal
{frozen vegetables},{whipped/sour cream},0.0007,0.0251,0.5966,Normal
{frozen vegetables},{chicken},0.0007,0.0251,0.5674,Normal
"{sausage, whole milk}",{cake bar},0.0004,0.025,4.5612,Normal
"{sausage, whole milk}",{hygiene articles},0.0004,0.025,2.0391,Normal
"{sausage, whole milk}",{sliced cheese},0.0004,0.025,1.8439,Normal
{cream cheese },{oil},0.0006,0.025,1.6666,Normal
"{sausage, whole milk}",{oil},0.0004,0.025,1.6666,Normal
{UHT-milk},{misc. beverages},0.0006,0.025,1.5072,Normal
"{sausage, whole milk}",{misc. beverages},0.0004,0.025,1.5072,Normal
{UHT-milk},{ice cream},0.0006,0.025,1.3541,Normal
{UHT-milk},{beverages},0.0006,0.025,1.2651,Normal
{sausage},{white bread},0.0026,0.025,1.1888,Normal
{UHT-milk},{white bread},0.0006,0.025,1.1872,Normal
{cream cheese },{white bread},0.0006,0.025,1.1872,Normal
{UHT-milk},{dessert},0.0006,0.025,1.0569,Normal
{cream cheese },{ham},0.0006,0.025,0.9523,Normal
{cream cheese },{fruit/vegetable juice},0.0006,0.025,0.8099,Normal
{sausage},{coffee},0.0026,0.025,0.7449,Normal
{cream cheese },{coffee},0.0006,0.025,0.7439,Normal
"{sausage, whole milk}",{coffee},0.0004,0.025,0.7439,Normal
{cream cheese },{brown bread},0.0006,0.025,0.7192,Normal
"{sausage, whole milk}",{whipped/sour cream},0.0004,0.025,0.5936,Normal
"{sausage, whole milk}",{chicken},0.0004,0.025,0.5646,Normal
{cream cheese },{pork},0.0006,0.025,0.4197,Normal
"{sausage, whole milk}",{pip fruit},0.0004,0.025,0.3913,Normal
{shopping bags},{soft cheese},0.001,0.0249,2.7414,Normal
{shopping bags},{white wine},0.001,0.0249,1.8571,Normal
{bottled beer},{hard cheese},0.0013,0.0249,1.5713,Normal
{brown bread},{hard cheese},0.0009,0.0249,1.5691,Normal
{shopping bags},{waffles},0.001,0.0249,1.542,Normal
{brown bread},{waffles},0.0009,0.0249,1.5411,Normal
{brown bread},{salty snack},0.0009,0.0249,1.4265,Normal
{brown bread},{grapes},0.0009,0.0249,1.2508,Normal
{brown bread},{white bread},0.0009,0.0249,1.1822,Normal
{bottled beer},{ham},0.0013,0.0249,0.9497,Normal
{shopping bags},{ham},0.001,0.0249,0.9489,Normal
{bottled beer},{margarine},0.0013,0.0249,0.9049,Normal
{shopping bags},{margarine},0.001,0.0249,0.9042,Normal
{bottled beer},{hamburger meat},0.0013,0.0249,0.8864,Normal
{brown bread},{hamburger meat},0.0009,0.0249,0.8852,Normal
{tropical fruit},{hamburger meat},0.0023,0.0249,0.8847,Normal
{shopping bags},{berries},0.001,0.0249,0.8767,Normal
{tropical fruit},{coffee},0.0023,0.0249,0.7404,Normal
{brown bread},{domestic eggs},0.0009,0.0249,0.7345,Normal
{brown bread},{newspapers},0.0009,0.0249,0.7132,Normal
{tropical fruit},{butter},0.0023,0.0249,0.6819,Normal
{brown bread},{whipped/sour cream},0.0009,0.0249,0.5911,Normal
{tropical fruit},{beef},0.0023,0.0249,0.5212,Normal
{salty snack},{instant coffee},0.0004,0.0248,6.8757,Normal
{salty snack},{detergent},0.0004,0.0248,2.7725,Normal
{salty snack},{white wine},0.0004,0.0248,1.8483,Normal
{salty snack},{sliced cheese},0.0004,0.0248,1.8286,Normal
{salty snack},{specialty bar},0.0004,0.0248,1.7721,Normal
{chocolate},{oil},0.0006,0.0248,1.6562,Normal
{salty snack},{oil},0.0004,0.0248,1.6528,Normal
{pip fruit},{hard cheese},0.0016,0.0248,1.565,Normal
{salty snack},{waffles},0.0004,0.0248,1.5348,Normal
{newspapers},{salty snack},0.0009,0.0248,1.4206,Normal
{newspapers},{white bread},0.0009,0.0248,1.1773,Normal
{newspapers},{UHT-milk},0.0009,0.0248,1.0743,Normal
{citrus fruit},{chocolate},0.0019,0.0248,1.0683,Normal
{salty snack},{chocolate},0.0004,0.0248,1.0677,Normal
{pip fruit},{dessert},0.0016,0.0248,1.0497,Normal
{newspapers},{dessert},0.0009,0.0248,1.0481,Normal
{pip fruit},{meat},0.0016,0.0248,1.0186,Normal
{salty snack},{meat},0.0004,0.0248,1.0171,Normal
{chocolate},{margarine},0.0006,0.0248,0.9018,Normal
{pip fruit},{margarine},0.0016,0.0248,0.9013,Normal
{salty snack},{hamburger meat},0.0004,0.0248,0.8815,Normal
{pip fruit},{berries},0.0016,0.0248,0.8739,Normal
{salty snack},{coffee},0.0004,0.0248,0.7377,Normal
{newspapers},{brown bread},0.0009,0.0248,0.7132,Normal
{pip fruit},{newspapers},0.0016,0.0248,0.7114,Normal
{pip fruit},{butter},0.0016,0.0248,0.6804,Normal
{chocolate},{pork},0.0006,0.0248,0.4171,Normal
{root vegetables},{onions},0.002,0.0247,0.9856,Normal
{pastry},{napkins},0.0013,0.0245,1.3351,Normal
{pastry},{grapes},0.0013,0.0245,1.2287,Normal
{pastry},{onions},0.0013,0.0245,0.9745,Normal
{dessert},{red/blush wine},0.0006,0.0244,2.5238,Normal
{dessert},{hygiene articles},0.0006,0.0244,1.9894,Normal
{dessert},{waffles},0.0006,0.0244,1.5098,Normal
{dessert},{grapes},0.0006,0.0244,1.2253,Normal
{dessert},{UHT-milk},0.0006,0.0244,1.0569,Normal
{dessert},{onions},0.0006,0.0244,0.9718,Normal
{soda},{newspapers},0.0025,0.0244,0.6998,Normal
{dessert},{chicken},0.0006,0.0244,0.5508,Normal
{other vegetables},{white bread},0.0035,0.0243,1.1559,Normal
{other vegetables},{fruit/vegetable juice},0.0035,0.0243,0.7886,Normal
{beef},{white wine},0.0012,0.0242,1.8018,Normal
{beef},{waffles},0.0012,0.0242,1.4961,Normal
{beef},{misc. beverages},0.0012,0.0242,1.4571,Normal
{beef},{salty snack},0.0012,0.0242,1.3848,Normal
{pork},{UHT-milk},0.0014,0.0242,1.0492,Normal
{rolls/buns},{berries},0.0029,0.0242,0.8501,Normal
{rolls/buns},{coffee},0.0029,0.0242,0.7187,Normal
{pork},{newspapers},0.0014,0.0242,0.6937,Normal
{whipped/sour cream},{domestic eggs},0.001,0.024,0.7072,Normal
{whipped/sour cream},{bottled beer},0.001,0.024,0.4604,Normal
{bottled water},{onions},0.0014,0.0239,0.9532,Normal
{bottled water},{berries},0.0014,0.0239,0.8419,Normal
{meat},{processed cheese},0.0006,0.0237,2.6901,Normal
{meat},{cat food},0.0006,0.0237,2.4863,Normal
{butter},{specialty bar},0.0009,0.0237,1.695,Normal
{butter},{napkins},0.0009,0.0237,1.2946,Normal
{butter},{grapes},0.0009,0.0237,1.1914,Normal
{butter},{UHT-milk},0.0009,0.0237,1.0276,Normal
{meat},{onions},0.0006,0.0237,0.9431,Normal
{butter},{frozen vegetables},0.0009,0.0237,0.8262,Normal
{meat},{chicken},0.0006,0.0237,0.5345,Normal
{meat},{frankfurter},0.0006,0.0237,0.337,Normal
{napkins},{packaged fruit/vegetables},0.0004,0.0236,2.0731,Normal
{napkins},{white wine},0.0004,0.0236,1.761,Normal
{napkins},{specialty chocolate},0.0004,0.0236,1.4493,Normal
{sausage},{frozen meals},0.0025,0.0236,1.2325,Normal
{napkins},{beverages},0.0004,0.0236,1.1954,Normal
{sausage},{cream cheese },0.0025,0.0236,1.0245,Normal
{napkins},{cream cheese },0.0004,0.0236,1.0236,Normal
{napkins},{dessert},0.0004,0.0236,0.9986,Normal
{napkins},{frozen vegetables},0.0004,0.0236,0.823,Normal
{napkins},{fruit/vegetable juice},0.0004,0.0236,0.7653,Normal
{napkins},{brown bread},0.0004,0.0236,0.6796,Normal
{napkins},{bottled beer},0.0004,0.0236,0.4537,Normal
{sausage},{citrus fruit},0.0025,0.0236,0.3128,Normal
{ice cream},{semi-finished bread},0.0004,0.0234,2.0832,Normal
{ice cream},{candy},0.0004,0.0234,2.0061,Normal
{ice cream},{sliced cheese},0.0004,0.0234,1.7286,Normal
{ice cream},{specialty bar},0.0004,0.0234,1.6752,Normal
{ice cream},{long life bakery product},0.0004,0.0234,1.5931,Normal
{fruit/vegetable juice},{sugar},0.0007,0.0234,1.4726,Normal
{fruit/vegetable juice},{misc. beverages},0.0007,0.0234,1.4086,Normal
{fruit/vegetable juice},{frozen meals},0.0007,0.0234,1.2179,Normal
{fruit/vegetable juice},{butter milk},0.0007,0.0234,1.1911,Normal
{fruit/vegetable juice},{beverages},0.0007,0.0234,1.1824,Normal
{fruit/vegetable juice},{UHT-milk},0.0007,0.0234,1.0124,Normal
{fruit/vegetable juice},{chocolate},0.0007,0.0234,1.0061,Normal
{fruit/vegetable juice},{meat},0.0007,0.0234,0.9585,Normal
{ice cream},{onions},0.0004,0.0234,0.9339,Normal
{fruit/vegetable juice},{hamburger meat},0.0007,0.0234,0.8307,Normal
{fruit/vegetable juice},{shopping bags},0.0007,0.0234,0.5765,Normal
{ice cream},{bottled water},0.0004,0.0234,0.3887,Normal
{tropical fruit},{specialty chocolate},0.0022,0.0233,1.4313,Normal
{tropical fruit},{cream cheese },0.0022,0.0233,1.0108,Normal
{tropical fruit},{onions},0.0022,0.0233,0.9295,Normal
{tropical fruit},{ham},0.0022,0.0233,0.8886,Normal
{tropical fruit},{berries},0.0022,0.0233,0.821,Normal
{onions},{sliced cheese},0.0006,0.023,1.6955,Normal
{soda},{oil},0.0023,0.023,1.5325,Normal
{onions},{napkins},0.0006,0.023,1.255,Normal
{soda},{white bread},0.0023,0.023,1.0916,Normal
{whole milk},{chocolate},0.0045,0.023,0.9896,Normal
{onions},{dessert},0.0006,0.023,0.9718,Normal
{onions},{meat},0.0006,0.023,0.9431,Normal
{whole milk},{ham},0.0045,0.023,0.8754,Normal
{onions},{berries},0.0006,0.023,0.809,Normal
{onions},{frozen vegetables},0.0006,0.023,0.8009,Normal
{root vegetables},{chicken},0.0019,0.023,0.5187,Normal
{canned beer},{specialty chocolate},0.0014,0.0229,1.404,Normal
{citrus fruit},{napkins},0.0017,0.0229,1.2502,Normal
{rolls/buns},{ice cream},0.0027,0.0229,1.2429,Normal
{citrus fruit},{white bread},0.0017,0.0229,1.0875,Normal
{rolls/buns},{UHT-milk},0.0027,0.0229,0.9943,Normal
{citrus fruit},{cream cheese },0.0017,0.0229,0.9923,Normal
{canned beer},{chocolate},0.0014,0.0229,0.9854,Normal
{rolls/buns},{dessert},0.0027,0.0229,0.9701,Normal
{canned beer},{dessert},0.0014,0.0229,0.9674,Normal
{citrus fruit},{ham},0.0017,0.0229,0.8724,Normal
{citrus fruit},{margarine},0.0017,0.0229,0.8313,Normal
{rolls/buns},{newspapers},0.0027,0.0229,0.6574,Normal
{chicken},{hygiene articles},0.001,0.0228,1.8598,Normal
{chicken},{napkins},0.001,0.0228,1.2447,Normal
{yogurt},{fruit/vegetable juice},0.0022,0.0228,0.7374,Normal
{yogurt},{brown bread},0.0022,0.0228,0.6548,Normal
{chicken},{pork},0.001,0.0228,0.3828,Normal
{frozen meals},{oil},0.0004,0.0226,1.5037,Normal
{pip fruit},{UHT-milk},0.0014,0.0226,0.9781,Normal
{frozen meals},{UHT-milk},0.0004,0.0226,0.9774,Normal
{frankfurter},{chicken},0.0016,0.0226,0.5101,Normal
{frankfurter},{pork},0.0016,0.0226,0.3792,Normal
{curd},{misc. beverages},0.0009,0.0224,1.3497,Normal
{curd},{cream cheese },0.0009,0.0224,0.9701,Normal
{curd},{meat},0.0009,0.0224,0.9184,Normal
{sausage},{misc. beverages},0.0023,0.0223,1.3416,Normal
{other vegetables},{salty snack},0.0032,0.0223,1.2784,Normal
{sausage},{chocolate},0.0023,0.0223,0.9583,Normal
{sausage},{dessert},0.0023,0.0223,0.9407,Normal
{other vegetables},{hamburger meat},0.0032,0.0223,0.7933,Normal
{sausage},{chicken},0.0023,0.0223,0.5025,Normal
{bottled beer},{sugar},0.0012,0.0222,1.3967,Normal
{bottled beer},{misc. beverages},0.0012,0.0222,1.336,Normal
{bottled beer},{grapes},0.0012,0.0222,1.1133,Normal
{whole milk},{white bread},0.0043,0.0222,1.056,Normal
{bottled beer},{dessert},0.0012,0.0222,0.9368,Normal
{bottled beer},{berries},0.0012,0.0222,0.7799,Normal
{bottled beer},{coffee},0.0012,0.0222,0.6594,Normal
{butter milk},{zwieback},0.0004,0.0221,4.2482,Normal
{butter milk},{pot plants},0.0004,0.0221,3.1861,Normal
{butter milk},{meat},0.0004,0.0221,0.9049,Normal
{butter milk},{frozen vegetables},0.0004,0.0221,0.7685,Normal
{butter milk},{coffee},0.0004,0.0221,0.6564,Normal
{ham},{white wine},0.0006,0.022,1.6384,Normal
{ham},{sugar},0.0006,0.022,1.3852,Normal
{ham},{napkins},0.0006,0.022,1.1998,Normal
{ham},{butter milk},0.0006,0.022,1.1204,Normal
{ham},{white bread},0.0006,0.022,1.0437,Normal
{ham},{cream cheese },0.0006,0.022,0.9523,Normal
{ham},{butter},0.0006,0.022,0.6023,Normal
{ham},{curd},0.0006,0.022,0.5686,Normal
{ham},{chicken},0.0006,0.022,0.4963,Normal
{ham},{sausage},0.0006,0.022,0.2119,Normal
{beverages},{canned fish},0.0004,0.0219,3.3737,Normal
{beverages},{frozen dessert},0.0004,0.0219,3.3737,Normal
{beverages},{packaged fruit/vegetables},0.0004,0.0219,1.9217,Normal
{beverages},{specialty bar},0.0004,0.0219,1.5651,Normal
{beverages},{oil},0.0004,0.0219,1.4598,Normal
{beverages},{napkins},0.0004,0.0219,1.1954,Normal
{beverages},{cream cheese },0.0004,0.0219,0.9489,Normal
{beverages},{chocolate},0.0004,0.0219,0.943,Normal
{beverages},{frozen vegetables},0.0004,0.0219,0.7629,Normal
{beverages},{brown bread},0.0004,0.0219,0.6299,Normal
{beverages},{shopping bags},0.0004,0.0219,0.5403,Normal
{beverages},{whipped/sour cream},0.0004,0.0219,0.5199,Normal
{pork},{long life bakery product},0.0013,0.0218,1.4812,Normal
{pork},{napkins},0.0013,0.0218,1.1896,Normal
{tropical fruit},{UHT-milk},0.002,0.0218,0.9434,Normal
{tropical fruit},{chocolate},0.002,0.0218,0.9376,Normal
{tropical fruit},{brown bread},0.002,0.0218,0.6264,Normal
{pork},{butter},0.0013,0.0218,0.5972,Normal
{grapes},{photo/film},0.0004,0.0217,3.5051,Normal
{grapes},{frozen dessert},0.0004,0.0217,3.3493,Normal
{grapes},{detergent},0.0004,0.0217,2.4309,Normal
{grapes},{candy},0.0004,0.0217,1.8607,Normal
{grapes},{hygiene articles},0.0004,0.0217,1.7731,Normal
{grapes},{herbs},0.0004,0.0217,1.7324,Normal
{pastry},{frozen meals},0.0012,0.0217,1.1332,Normal
{pastry},{white bread},0.0012,0.0217,1.0323,Normal
{rolls/buns},{white bread},0.0026,0.0217,1.0323,Normal
{pastry},{chocolate},0.0012,0.0217,0.9361,Normal
{grapes},{meat},0.0004,0.0217,0.8918,Normal
{rolls/buns},{onions},0.0026,0.0217,0.8662,Normal
{grapes},{hamburger meat},0.0004,0.0217,0.7729,Normal
{grapes},{frozen vegetables},0.0004,0.0217,0.7574,Normal
{pastry},{frozen vegetables},0.0012,0.0217,0.7574,Normal
{grapes},{domestic eggs},0.0004,0.0217,0.6414,Normal
{grapes},{newspapers},0.0004,0.0217,0.6228,Normal
{grapes},{shopping bags},0.0004,0.0217,0.5364,Normal
{coffee},{candy},0.0007,0.0215,1.8368,Normal
{coffee},{white wine},0.0007,0.0215,1.5998,Normal
{bottled water},{sugar},0.0013,0.0215,1.357,Normal
{coffee},{hard cheese},0.0007,0.0215,1.3525,Normal
{coffee},{misc. beverages},0.0007,0.0215,1.2937,Normal
{bottled water},{napkins},0.0013,0.0215,1.1754,Normal
{bottled water},{grapes},0.0013,0.0215,1.0817,Normal
{coffee},{chocolate},0.0007,0.0215,0.9241,Normal
{whole milk},{meat},0.0042,0.0215,0.8819,Normal
{bottled water},{margarine},0.0013,0.0215,0.7815,Normal
{bottled water},{hamburger meat},0.0013,0.0215,0.7655,Normal
{coffee},{frozen vegetables},0.0007,0.0215,0.7476,Normal
{coffee},{brown bread},0.0007,0.0215,0.6173,Normal
{shopping bags},{salty snack},0.0009,0.0214,1.2234,Normal
{shopping bags},{ice cream},0.0009,0.0214,1.1565,Normal
{shopping bags},{white bread},0.0009,0.0214,1.0139,Normal
{shopping bags},{meat},0.0009,0.0214,0.876,Normal
{shopping bags},{whipped/sour cream},0.0009,0.0214,0.507,Normal
{other vegetables},{frozen meals},0.003,0.0213,1.1102,Normal
{domestic eggs},{butter milk},0.0007,0.0213,1.0846,Normal
{other vegetables},{ham},0.003,0.0213,0.8113,Normal
{domestic eggs},{berries},0.0007,0.0213,0.7488,Normal
{domestic eggs},{butter},0.0007,0.0213,0.583,Normal
{yogurt},{soft cheese},0.002,0.0212,2.3379,Normal
{root vegetables},{waffles},0.0017,0.0212,1.3124,Normal
{root vegetables},{misc. beverages},0.0017,0.0212,1.2782,Normal
{yogurt},{butter milk},0.002,0.0212,1.083,Normal
{root vegetables},{white bread},0.0017,0.0212,1.0068,Normal
{root vegetables},{UHT-milk},0.0017,0.0212,0.9187,Normal
{root vegetables},{chocolate},0.0017,0.0212,0.913,Normal
{yogurt},{onions},0.002,0.0212,0.8465,Normal
{root vegetables},{berries},0.0017,0.0212,0.7461,Normal
{root vegetables},{brown bread},0.0017,0.0212,0.6099,Normal
{beef},{processed cheese},0.001,0.0211,2.4036,Normal
{beef},{semi-finished bread},0.001,0.0211,1.8797,Normal
{beef},{specialty chocolate},0.001,0.0211,1.2975,Normal
{beef},{ice cream},0.001,0.0211,1.1455,Normal
{citrus fruit},{specialty bar},0.0016,0.021,1.5004,Normal
{citrus fruit},{butter milk},0.0016,0.021,1.0701,Normal
{margarine},{soft cheese},0.0006,0.0209,2.3047,Normal
{margarine},{long life bakery product},0.0006,0.0209,1.4235,Normal
{margarine},{sugar},0.0006,0.0209,1.3199,Normal
{margarine},{misc. beverages},0.0006,0.0209,1.2626,Normal
{sausage},{grapes},0.0022,0.0209,1.0481,Normal
{margarine},{white bread},0.0006,0.0209,0.9945,Normal
{sausage},{UHT-milk},0.0022,0.0209,0.904,Normal
{margarine},{chocolate},0.0006,0.0209,0.9018,Normal
{margarine},{frozen vegetables},0.0006,0.0209,0.7296,Normal
{margarine},{coffee},0.0006,0.0209,0.6231,Normal
{newspapers},{chewing gum},0.0007,0.0207,1.7053,Normal
{newspapers},{white wine},0.0007,0.0207,1.5403,Normal
{newspapers},{specialty bar},0.0007,0.0207,1.4767,Normal
{brown bread},{sugar},0.0007,0.0207,1.3076,Normal
{newspapers},{waffles},0.0007,0.0207,1.279,Normal
{brown bread},{misc. beverages},0.0007,0.0207,1.2508,Normal
{brown bread},{butter milk},0.0007,0.0207,1.0576,Normal
{brown bread},{UHT-milk},0.0007,0.0207,0.899,Normal
{newspapers},{chocolate},0.0007,0.0207,0.8897,Normal
{newspapers},{meat},0.0007,0.0207,0.8476,Normal
{newspapers},{margarine},0.0007,0.0207,0.75,Normal
{brown bread},{berries},0.0007,0.0207,0.7301,Normal
{brown bread},{coffee},0.0007,0.0207,0.6173,Normal
{newspapers},{curd},0.0007,0.0207,0.5345,Normal
{canned beer},{salty snack},0.0013,0.0206,1.18,Normal
{canned beer},{beverages},0.0013,0.0206,1.0422,Normal
{canned beer},{onions},0.0013,0.0206,0.8206,Normal
{white bread},{baking powder},0.0004,0.0205,2.6381,Normal
{whipped/sour cream},{flour},0.0009,0.0205,2.2259,Normal
{white bread},{dishes},0.0004,0.0205,2.1585,Normal
{white bread},{herbs},0.0004,0.0205,1.6375,Normal
{whipped/sour cream},{sliced cheese},0.0009,0.0205,1.5155,Normal
{white bread},{sliced cheese},0.0004,0.0205,1.5155,Normal
{white bread},{long life bakery product},0.0004,0.0205,1.3967,Normal
{frankfurter},{long life bakery product},0.0014,0.0205,1.3957,Normal
{whipped/sour cream},{oil},0.0009,0.0205,1.3698,Normal
{white bread},{sugar},0.0004,0.0205,1.2951,Normal
{hamburger meat},{sugar},0.0006,0.0205,1.2929,Normal
{white bread},{waffles},0.0004,0.0205,1.272,Normal
{white bread},{specialty chocolate},0.0004,0.0205,1.2607,Normal
{whipped/sour cream},{salty snack},0.0009,0.0205,1.1773,Normal
{hamburger meat},{ice cream},0.0006,0.0205,1.1111,Normal
{frankfurter},{white bread},0.0014,0.0205,0.9751,Normal
{frankfurter},{UHT-milk},0.0014,0.0205,0.8898,Normal
{white bread},{chocolate},0.0004,0.0205,0.8848,Normal
{white bread},{meat},0.0004,0.0205,0.843,Normal
{white bread},{onions},0.0004,0.0205,0.8187,Normal
{whipped/sour cream},{ham},0.0009,0.0205,0.7827,Normal
{frankfurter},{hamburger meat},0.0014,0.0205,0.7301,Normal
{white bread},{fruit/vegetable juice},0.0004,0.0205,0.6657,Normal
{white bread},{coffee},0.0004,0.0205,0.6114,Normal
{whipped/sour cream},{brown bread},0.0009,0.0205,0.5911,Normal
{whipped/sour cream},{shopping bags},0.0009,0.0205,0.507,Normal
{hamburger meat},{chicken},0.0006,0.0205,0.4632,Normal
{hamburger meat},{beef},0.0006,0.0205,0.4297,Normal
{berries},{sweet spreads},0.0006,0.0203,4.1403,Normal
{berries},{condensed milk},0.0006,0.0203,2.5595,Normal
{berries},{cat food},0.0006,0.0203,2.1329,Normal
{berries},{candy},0.0006,0.0203,1.7379,Normal
{berries},{sliced cheese},0.0006,0.0203,1.4976,Normal
{berries},{sugar},0.0006,0.0203,1.2797,Normal
{other vegetables},{hard cheese},0.0029,0.0203,1.2784,Normal
{pip fruit},{salty snack},0.0013,0.0203,1.1641,Normal
{other vegetables},{cream cheese },0.0029,0.0203,0.8789,Normal
{pip fruit},{onions},0.0013,0.0203,0.8095,Normal
{berries},{onions},0.0006,0.0203,0.809,Normal
{berries},{curd},0.0006,0.0203,0.5253,Normal
{berries},{chicken},0.0006,0.0203,0.4585,Normal
{berries},{pork},0.0006,0.0203,0.3409,Normal
{tropical fruit},{waffles},0.0019,0.0202,1.2515,Normal
{tropical fruit},{napkins},0.0019,0.0202,1.1037,Normal
{tropical fruit},{margarine},0.0019,0.0202,0.7339,Normal
"{rolls/buns, whole milk}",{cake bar},0.0004,0.0201,3.6734,Normal
"{rolls/buns, whole milk}",{red/blush wine},0.0004,0.0201,2.0834,Normal
"{rolls/buns, whole milk}",{sliced cheese},0.0004,0.0201,1.485,Normal
"{rolls/buns, whole milk}",{oil},0.0004,0.0201,1.3422,Normal
{frozen vegetables},{misc. beverages},0.0006,0.0201,1.2118,Normal
{frozen vegetables},{salty snack},0.0006,0.0201,1.1517,Normal
"{rolls/buns, whole milk}",{ice cream},0.0004,0.0201,1.0906,Normal
{frozen vegetables},{frozen meals},0.0006,0.0201,1.0478,Normal
{soda},{butter milk},0.002,0.0201,1.0254,Normal
"{rolls/buns, whole milk}",{beverages},0.0004,0.0201,1.0189,Normal
"{rolls/buns, whole milk}",{grapes},0.0004,0.0201,1.0115,Normal
{soda},{grapes},0.002,0.0201,1.0106,Normal
{frozen vegetables},{white bread},0.0006,0.0201,0.9545,Normal
"{rolls/buns, whole milk}",{dessert},0.0004,0.0201,0.8512,Normal
"{rolls/buns, whole milk}",{meat},0.0004,0.0201,0.826,Normal
{frozen vegetables},{onions},0.0006,0.0201,0.8009,Normal
"{rolls/buns, whole milk}",{ham},0.0004,0.0201,0.767,Normal
{soda},{ham},0.002,0.0201,0.7662,Normal
{frozen vegetables},{margarine},0.0006,0.0201,0.7296,Normal
{soda},{berries},0.002,0.0201,0.7079,Normal
{soda},{frozen vegetables},0.002,0.0201,0.7008,Normal
{soda},{fruit/vegetable juice},0.002,0.0201,0.6517,Normal
{frozen vegetables},{fruit/vegetable juice},0.0006,0.0201,0.6512,Normal
"{rolls/buns, whole milk}",{coffee},0.0004,0.0201,0.5991,Normal
{frozen vegetables},{domestic eggs},0.0006,0.0201,0.593,Normal
{frozen vegetables},{newspapers},0.0006,0.0201,0.5759,Normal
{butter},{chewing gum},0.0007,0.0198,1.6311,Normal
{butter},{long life bakery product},0.0007,0.0198,1.3433,Normal
{butter},{hard cheese},0.0007,0.0198,1.2456,Normal
{butter},{ice cream},0.0007,0.0198,1.0704,Normal
{butter},{frozen meals},0.0007,0.0198,1.0302,Normal
{butter},{dessert},0.0007,0.0198,0.8355,Normal
{butter},{hamburger meat},0.0007,0.0198,0.7026,Normal
{butter},{domestic eggs},0.0007,0.0198,0.583,Normal
{butter},{curd},0.0007,0.0198,0.5113,Normal
{yogurt},{chewing gum},0.0019,0.0197,1.6282,Normal
{yogurt},{herbs},0.0019,0.0197,1.572,Normal
{yogurt},{napkins},0.0019,0.0197,1.0769,Normal
{yogurt},{frozen meals},0.0019,0.0197,1.0283,Normal
{yogurt},{dessert},0.0019,0.0197,0.8339,Normal
"{other vegetables, whole milk}",{softener},0.0004,0.0196,9.7101,Normal
"{other vegetables, whole milk}",{house keeping products},0.0004,0.0196,7.1548,Normal
"{other vegetables, whole milk}",{pet care},0.0004,0.0196,3.0896,Normal
"{other vegetables, whole milk}",{finished products},0.0004,0.0196,2.8924,Normal
"{other vegetables, whole milk}",{semi-finished bread},0.0004,0.0196,1.7428,Normal
"{other vegetables, whole milk}",{hygiene articles},0.0004,0.0196,1.5993,Normal
"{other vegetables, whole milk}",{frozen meals},0.0004,0.0196,1.0221,Normal
"{other vegetables, whole milk}",{grapes},0.0004,0.0196,0.9851,Normal
"{other vegetables, whole milk}",{meat},0.0004,0.0196,0.8044,Normal
"{other vegetables, whole milk}",{berries},0.0004,0.0196,0.6901,Normal
"{other vegetables, whole milk}",{frozen vegetables},0.0004,0.0196,0.6831,Normal
"{other vegetables, whole milk}",{butter},0.0004,0.0196,0.5373,Normal
{chicken},{chewing gum},0.0009,0.0195,1.6131,Normal
{sausage},{sliced cheese},0.002,0.0195,1.4361,Normal
{chicken},{hard cheese},0.0009,0.0195,1.2318,Normal
{sausage},{salty snack},0.002,0.0195,1.1157,Normal
{bottled beer},{baking powder},0.001,0.0194,2.4895,Normal
{root vegetables},{processed cheese},0.0016,0.0194,2.2089,Normal
